PUBLICATION_DATE,UID,SITE_ID,DATE_COL,YEAR,VISIT_NO,STUDY,PSTL_CODE,INDEX_NCCA15,NCCA_REG,LAB,BATCH_ID,ANALYTE,DATE_ANALYZED,DATE_RECEIVED,LAB_SAMPLE_ID,LRL,MDL,METHOD,NARS_FLAG,NARS_COMMENT,RESULT,RESULT_UNITS,SAMPLE_ID
4/29/2021,178040,GLNS15-1209,23-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,NTL,9/3/2015,8/25/2015,1520350,,0.002,,,,0.358,MG/L,807760
4/29/2021,178040,GLNS15-1209,23-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150828.1,AMMONIA_N,8/28/2015,8/25/2015,1520350,,0.003,,,,0.007,MG N/L,807762
4/29/2021,178040,GLNS15-1209,23-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150828.1,NITRITE_N,8/28/2015,8/25/2015,1520350,,,,,,0.003,MG N/L,807762
4/29/2021,178040,GLNS15-1209,23-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150828.1,NITRATE_N,8/28/2015,8/25/2015,1520350,,,,,,0.178,MG N/L,807762
4/29/2021,178040,GLNS15-1209,23-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,PTL,9/3/2015,8/25/2015,1520350,,9.00E-04,,,,7.07E-03,MG/L,807760
4/29/2021,178040,GLNS15-1209,23-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150828.1,SRP,8/28/2015,8/25/2015,1520350,,0.0012,,,,0.004939,MG P/L,807762
4/29/2021,178040,GLNS15-1209,23-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.188,MG/L,
4/29/2021,179190,GLBA15-1055,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SULFATE,9/1/2015,8/29/2015,1520362,,0.003,,,,6.445,MG/L,806642
4/29/2021,179190,GLBA15-1055,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLORIDE,9/1/2015,8/29/2015,1520362,,0.002,,,,3.742,MG/L,806642
4/29/2021,179190,GLBA15-1055,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,PH,8/29/2015,8/29/2015,1520362,,,,,,7.62,STD. UNITS,806640
4/29/2021,179190,GLBA15-1055,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,NTL,9/3/2015,8/29/2015,1520362,,0.002,,,,0.411,MG/L,806640
4/29/2021,179190,GLBA15-1055,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,PTL,9/3/2015,8/29/2015,1520362,,9.00E-04,,,,3.83E-02,MG/L,806640
4/29/2021,179190,GLBA15-1055,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,COND,8/29/2015,8/29/2015,1520362,,,,,,243.1,US/CM AT 25 C,806640
4/29/2021,179190,GLBA15-1055,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SRP,9/1/2015,8/29/2015,1520362,,0.0012,,,,0.021838,MG P/L,806642
4/29/2021,179190,GLBA15-1055,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRITE_N,9/1/2015,8/29/2015,1520362,,,,,,0.002,MG N/L,806642
4/29/2021,179190,GLBA15-1055,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRATE_N,9/1/2015,8/29/2015,1520362,,,,,,0.016,MG N/L,806642
4/29/2021,179190,GLBA15-1055,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,AMMONIA_N,9/1/2015,8/29/2015,1520362,,0.003,,,,0.007,MG N/L,806642
4/29/2021,179190,GLBA15-1055,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLA,9/1/2015,8/29/2015,1520362,,0.09,,,,1.94,UG/L,806641
4/29/2021,179190,GLBA15-1055,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.025,MG/L,
4/29/2021,179191,GLNS15-1155,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,SRP,9/1/2015,8/29/2015,1520357,0.0024,0.0012,,,,0.002361,MG P/L,793422
4/29/2021,179191,GLNS15-1155,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150903.1,PTL,9/3/2015,8/29/2015,1520357,,9.00E-04,,,,4.27E-03,MG/L,793420
4/29/2021,179191,GLNS15-1155,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150903.1,NTL,9/3/2015,8/29/2015,1520357,,0.002,,,,0.303,MG/L,793420
4/29/2021,179191,GLNS15-1155,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.052,MG/L,
4/29/2021,179191,GLNS15-1155,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150829.1,COND,8/29/2015,8/29/2015,1520357,,,,,,269.5,US/CM AT 25 C,793420
4/29/2021,179191,GLNS15-1155,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,CHLORIDE,9/1/2015,8/29/2015,1520357,,0.002,,,,16.849,MG/L,793422
4/29/2021,179191,GLNS15-1155,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,CHLA,9/1/2015,8/29/2015,1520357,,0.09,,,,2.54,UG/L,793421
4/29/2021,179191,GLNS15-1155,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,SULFATE,9/1/2015,8/29/2015,1520357,,0.003,,,,20.415,MG/L,793422
4/29/2021,179191,GLNS15-1155,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,NITRITE_N,9/1/2015,8/29/2015,1520357,,,,,,0.002,MG N/L,793422
4/29/2021,179191,GLNS15-1155,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,AMMONIA_N,9/1/2015,8/29/2015,1520357,,0.003,,,,0.01,MG N/L,793422
4/29/2021,179191,GLNS15-1155,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150829.1,PH,8/29/2015,8/29/2015,1520357,,,,,,8.13,STD. UNITS,793420
4/29/2021,179191,GLNS15-1155,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,NITRATE_N,9/1/2015,8/29/2015,1520357,,,,,,0.04,MG N/L,793422
4/29/2021,179192,GLNS15-1166,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.057,MG/L,
4/29/2021,179192,GLNS15-1166,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,NITRATE_N,9/1/2015,8/29/2015,1520359,,,,,,0.044,MG N/L,806042
4/29/2021,179192,GLNS15-1166,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150903.1,NTL,9/3/2015,8/29/2015,1520359,,0.002,,,,0.32,MG/L,806040
4/29/2021,179192,GLNS15-1166,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,SRP,9/1/2015,8/29/2015,1520359,,0.0012,,,,0.003114,MG P/L,806042
4/29/2021,179192,GLNS15-1166,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150829.1,PH,8/29/2015,8/29/2015,1520359,,,,,,7.89,STD. UNITS,806040
4/29/2021,179192,GLNS15-1166,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,SULFATE,9/1/2015,8/29/2015,1520359,,0.003,,,,20.472,MG/L,806042
4/29/2021,179192,GLNS15-1166,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150903.1,PTL,9/3/2015,8/29/2015,1520359,,9.00E-04,,,,5.41E-03,MG/L,806040
4/29/2021,179192,GLNS15-1166,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,CHLORIDE,9/1/2015,8/29/2015,1520359,,0.002,,,,16.901,MG/L,806042
4/29/2021,179192,GLNS15-1166,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,AMMONIA_N,9/1/2015,8/29/2015,1520359,,0.003,,,,0.011,MG N/L,806042
4/29/2021,179192,GLNS15-1166,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,NITRITE_N,9/1/2015,8/29/2015,1520359,,,,,,0.002,MG N/L,806042
4/29/2021,179192,GLNS15-1166,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150829.1,COND,8/29/2015,8/29/2015,1520359,,,,,,275.6,US/CM AT 25 C,806040
4/29/2021,179192,GLNS15-1166,27-Aug-15,2015,1,NearShorePlusBays,NY,Y,Great Lakes,WRS,150901.1,CHLA,9/1/2015,8/29/2015,1520359,,0.09,,,,2.6,UG/L,806041
4/29/2021,179193,GLNS15-2094,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRATE_N,9/1/2015,8/29/2015,1520363,,,,,,0.288,MG N/L,776382
4/29/2021,179193,GLNS15-2094,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLORIDE,9/1/2015,8/29/2015,1520363,,0.002,,,,6.485,MG/L,776382
4/29/2021,179193,GLNS15-2094,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SULFATE,9/1/2015,8/29/2015,1520363,,0.003,,,,13.846,MG/L,776382
4/29/2021,179193,GLNS15-2094,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLA,9/1/2015,8/29/2015,1520363,,0.09,,,,0.3,UG/L,776381
4/29/2021,179193,GLNS15-2094,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SRP,9/1/2015,8/29/2015,1520363,,0.0012,,,,0.007272,MG P/L,776382
4/29/2021,179193,GLNS15-2094,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,NTL,9/3/2015,8/29/2015,1520363,,0.002,,,,0.495,MG/L,776380
4/29/2021,179193,GLNS15-2094,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,AMMONIA_N,9/1/2015,8/29/2015,1520363,,0.003,,,,0.013,MG N/L,776382
4/29/2021,179193,GLNS15-2094,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,COND,8/29/2015,8/29/2015,1520363,,,,,,193.4,US/CM AT 25 C,776380
4/29/2021,179193,GLNS15-2094,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,PH,8/29/2015,8/29/2015,1520363,,,,,,7.76,STD. UNITS,776380
4/29/2021,179193,GLNS15-2094,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRITE_N,9/1/2015,8/29/2015,1520363,,,,,,0.003,MG N/L,776382
4/29/2021,179193,GLNS15-2094,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,PTL,9/3/2015,8/29/2015,1520363,,9.00E-04,,,,5.02E-03,MG/L,776380
4/29/2021,179193,GLNS15-2094,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.304,MG/L,
4/29/2021,179270,GLNS15-1252,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SRP,9/1/2015,8/29/2015,1520368,,0.0012,,,,0.006579,MG P/L,795202
4/29/2021,179270,GLNS15-1252,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRATE_N,9/1/2015,8/29/2015,1520368,,,,,,0.246,MG N/L,795202
4/29/2021,179270,GLNS15-1252,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,PTL,9/3/2015,8/29/2015,1520368,,9.00E-04,,,,5.86E-03,MG/L,795200
4/29/2021,179270,GLNS15-1252,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,NTL,9/3/2015,8/29/2015,1520368,,0.002,,,,0.445,MG/L,795200
4/29/2021,179270,GLNS15-1252,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,COND,8/29/2015,8/29/2015,1520368,,,,,,293.8,US/CM AT 25 C,795200
4/29/2021,179270,GLNS15-1252,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,AMMONIA_N,9/1/2015,8/29/2015,1520368,,0.003,,,,0.005,MG N/L,795202
4/29/2021,179270,GLNS15-1252,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRITE_N,9/1/2015,8/29/2015,1520368,,,,,,0.003,MG N/L,795202
4/29/2021,179270,GLNS15-1252,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,PH,8/29/2015,8/29/2015,1520368,,,,,,8.24,STD. UNITS,795200
4/29/2021,179270,GLNS15-1252,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLA,9/1/2015,8/29/2015,1520368,,0.09,,,,0.63,UG/L,795201
4/29/2021,179270,GLNS15-1252,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.254,MG/L,
4/29/2021,179270,GLNS15-1252,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SULFATE,9/1/2015,8/29/2015,1520368,,0.003,,,,22.234,MG/L,795202
4/29/2021,179270,GLNS15-1252,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLORIDE,9/1/2015,8/29/2015,1520368,,0.002,,,,12.843,MG/L,795202
4/29/2021,179271,GLNS15-2050,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SRP,9/1/2015,8/29/2015,1520369,,0.0012,,,,0.006596,MG P/L,795222
4/29/2021,179271,GLNS15-2050,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,NTL,9/3/2015,8/29/2015,1520369,,0.002,,,,0.466,MG/L,795220
4/29/2021,179271,GLNS15-2050,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SULFATE,9/1/2015,8/29/2015,1520369,,0.003,,,,22.286,MG/L,795222
4/29/2021,179271,GLNS15-2050,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLA,9/1/2015,8/29/2015,1520369,,0.09,,,,0.65,UG/L,795221
4/29/2021,179271,GLNS15-2050,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,PTL,9/3/2015,8/29/2015,1520369,,9.00E-04,,,,5.02E-03,MG/L,795220
4/29/2021,179271,GLNS15-2050,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRATE_N,9/1/2015,8/29/2015,1520369,,,,,,0.248,MG N/L,795222
4/29/2021,179271,GLNS15-2050,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,COND,8/29/2015,8/29/2015,1520369,,,,,,292.8,US/CM AT 25 C,795220
4/29/2021,179271,GLNS15-2050,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLORIDE,9/1/2015,8/29/2015,1520369,,0.002,,,,12.901,MG/L,795222
4/29/2021,179271,GLNS15-2050,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,PH,8/29/2015,8/29/2015,1520369,,,,,,8.21,STD. UNITS,795220
4/29/2021,179271,GLNS15-2050,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,AMMONIA_N,9/1/2015,8/29/2015,1520369,,0.003,,,,0.007,MG N/L,795222
4/29/2021,179271,GLNS15-2050,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRITE_N,9/1/2015,8/29/2015,1520369,,,,,,0.003,MG N/L,795222
4/29/2021,179271,GLNS15-2050,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.258,MG/L,
4/29/2021,179272,GLNS15-2064,28-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,PTL,9/3/2015,8/29/2015,1520370,,9.00E-04,,,,6.52E-03,MG/L,795180
4/29/2021,179272,GLNS15-2064,28-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,NTL,9/3/2015,8/29/2015,1520370,,0.002,,,,0.463,MG/L,795180
4/29/2021,179272,GLNS15-2064,28-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRITE_N,9/1/2015,8/29/2015,1520370,,,,,,0.003,MG N/L,795182
4/29/2021,179272,GLNS15-2064,28-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLA,9/1/2015,8/29/2015,1520370,,0.09,,,,0.65,UG/L,795181
4/29/2021,179272,GLNS15-2064,28-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.248,MG/L,
4/29/2021,179272,GLNS15-2064,28-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,AMMONIA_N,9/1/2015,8/29/2015,1520370,,0.003,,ND,,,,795182
4/29/2021,179272,GLNS15-2064,28-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLORIDE,9/1/2015,8/29/2015,1520370,,0.002,,,,12.671,MG/L,795182
4/29/2021,179272,GLNS15-2064,28-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRATE_N,9/1/2015,8/29/2015,1520370,,,,,,0.243,MG N/L,795182
4/29/2021,179272,GLNS15-2064,28-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SRP,9/1/2015,8/29/2015,1520370,,0.0012,,,,0.006376,MG P/L,795182
4/29/2021,179272,GLNS15-2064,28-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,COND,8/29/2015,8/29/2015,1520370,,,,,,289.8,US/CM AT 25 C,795180
4/29/2021,179272,GLNS15-2064,28-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,PH,8/29/2015,8/29/2015,1520370,,,,,,8.26,STD. UNITS,795180
4/29/2021,179272,GLNS15-2064,28-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SULFATE,9/1/2015,8/29/2015,1520370,,0.003,,,,22.179,MG/L,795182
4/29/2021,179303,GLNS15-2067,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLORIDE,9/1/2015,8/29/2015,1520367,,0.002,,,,11.029,MG/L,807882
4/29/2021,179303,GLNS15-2067,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,PTL,9/3/2015,8/29/2015,1520367,,9.00E-04,,,,3.21E-03,MG/L,807880
4/29/2021,179303,GLNS15-2067,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRATE_N,9/1/2015,8/29/2015,1520367,,,,,,0.181,MG N/L,807882
4/29/2021,179303,GLNS15-2067,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,NTL,9/3/2015,8/29/2015,1520367,,0.002,,,,0.365,MG/L,807880
4/29/2021,179303,GLNS15-2067,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,AMMONIA_N,9/1/2015,8/29/2015,1520367,,0.003,,,,0.009,MG N/L,807882
4/29/2021,179303,GLNS15-2067,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SRP,9/1/2015,8/29/2015,1520367,,0.0012,,,,0.006432,MG P/L,807882
4/29/2021,179303,GLNS15-2067,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SULFATE,9/1/2015,8/29/2015,1520367,,0.003,,,,20.341,MG/L,807882
4/29/2021,179303,GLNS15-2067,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.193,MG/L,
4/29/2021,179303,GLNS15-2067,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,PH,8/29/2015,8/29/2015,1520367,,,,,,8.2,STD. UNITS,807880
4/29/2021,179303,GLNS15-2067,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,COND,8/29/2015,8/29/2015,1520367,,,,,,267.5,US/CM AT 25 C,807880
4/29/2021,179303,GLNS15-2067,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRITE_N,9/1/2015,8/29/2015,1520367,,,,,,0.003,MG N/L,807882
4/29/2021,179303,GLNS15-2067,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLA,9/1/2015,8/29/2015,1520367,,0.09,,,,0.51,UG/L,807881
4/29/2021,179305,GLNS15-1242,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLORIDE,9/1/2015,8/29/2015,1520365,,0.002,,,,10.742,MG/L,807842
4/29/2021,179305,GLNS15-1242,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRATE_N,9/1/2015,8/29/2015,1520365,,,,,,0.177,MG N/L,807842
4/29/2021,179305,GLNS15-1242,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,PH,8/29/2015,8/29/2015,1520365,,,,,,8.18,STD. UNITS,807840
4/29/2021,179305,GLNS15-1242,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,CHLA,9/1/2015,8/29/2015,1520365,,0.09,,,,0.81,UG/L,807841
4/29/2021,179305,GLNS15-1242,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SULFATE,9/1/2015,8/29/2015,1520365,,0.003,,,,19.831,MG/L,807842
4/29/2021,179305,GLNS15-1242,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,PTL,9/3/2015,8/29/2015,1520365,,9.00E-04,,,,0.004065,MG/L,807840
4/29/2021,179305,GLNS15-1242,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150903.1,NTL,9/3/2015,8/29/2015,1520365,,0.002,,,,0.368,MG/L,807840
4/29/2021,179305,GLNS15-1242,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,AMMONIA_N,9/1/2015,8/29/2015,1520365,,0.003,,,,0.007,MG N/L,807842
4/29/2021,179305,GLNS15-1242,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.187,MG/L,
4/29/2021,179305,GLNS15-1242,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,SRP,9/1/2015,8/29/2015,1520365,,0.0012,,,,0.005806,MG P/L,807842
4/29/2021,179305,GLNS15-1242,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,NITRITE_N,9/1/2015,8/29/2015,1520365,,,,,,0.003,MG N/L,807842
4/29/2021,179305,GLNS15-1242,27-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150829.1,COND,8/29/2015,8/29/2015,1520365,,,,,,259.4,US/CM AT 25 C,807840
4/29/2021,179440,GLBA15-1009,29-Aug-15,2015,2,NearShorePlusBays,MI,N,Great Lakes,WRS,150903.1,CHLA,9/3/2015,9/1/2015,1520371,,0.09,,,,0.82,UG/L,806261
4/29/2021,179440,GLBA15-1009,29-Aug-15,2015,2,NearShorePlusBays,MI,N,Great Lakes,WRS,150901.1,COND,9/1/2015,9/1/2015,1520371,,,,,,213.8,US/CM AT 25 C,806260
4/29/2021,179440,GLBA15-1009,29-Aug-15,2015,2,NearShorePlusBays,MI,N,Great Lakes,WRS,151001.1,CHLORIDE,10/1/2015,9/30/2015,1520371,,0.002,,H,,8.237,MG/L,806262
4/29/2021,179440,GLBA15-1009,29-Aug-15,2015,2,NearShorePlusBays,MI,N,Great Lakes,WRS,150903.1,NTL,9/3/2015,9/1/2015,1520371,,0.002,,,,0.384,MG/L,806260
4/29/2021,179440,GLBA15-1009,29-Aug-15,2015,2,NearShorePlusBays,MI,N,Great Lakes,WRS,151001.1,NITRITE_N,10/1/2015,9/30/2015,1520371,,,,H,,0.002,MG N/L,806262
4/29/2021,179440,GLBA15-1009,29-Aug-15,2015,2,NearShorePlusBays,MI,N,Great Lakes,WRS,151001.1,AMMONIA_N,10/1/2015,9/30/2015,1520371,,0.003,,H,,0.006,MG N/L,806262
4/29/2021,179440,GLBA15-1009,29-Aug-15,2015,2,NearShorePlusBays,MI,N,Great Lakes,WRS,150903.1,PTL,9/3/2015,9/1/2015,1520371,,9.00E-04,,,,4.86E-03,MG/L,806260
4/29/2021,179440,GLBA15-1009,29-Aug-15,2015,2,NearShorePlusBays,MI,N,Great Lakes,WRS,151001.1,SULFATE,10/1/2015,9/30/2015,1520371,,0.003,,H,,16.004,MG/L,806262
4/29/2021,179440,GLBA15-1009,29-Aug-15,2015,2,NearShorePlusBays,MI,N,Great Lakes,CALCULATED,CALCULATED,DIN,,,,,,,,,0.217,MG/L,
4/29/2021,179440,GLBA15-1009,29-Aug-15,2015,2,NearShorePlusBays,MI,N,Great Lakes,WRS,151001.1,NITRATE_N,10/1/2015,9/30/2015,1520371,,,,H,,0.209,MG N/L,806262
4/29/2021,179440,GLBA15-1009,29-Aug-15,2015,2,NearShorePlusBays,MI,N,Great Lakes,WRS,150901.1,PH,9/1/2015,9/1/2015,1520371,,,,,,7.92,STD. UNITS,806260
4/29/2021,179440,GLBA15-1009,29-Aug-15,2015,2,NearShorePlusBays,MI,N,Great Lakes,WRS,151001.1,SRP,10/1/2015,9/30/2015,1520371,,0.0012,,H,,0.00465,MG P/L,806262
4/29/2021,179441,GLBA15-3266,29-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,PH,9/1/2015,9/1/2015,1520375,,,,,,8.02,STD. UNITS,806320
4/29/2021,179441,GLBA15-3266,29-Aug-15,2015,1,NearShorePlusBays,MI,Y,Great Lakes,WRS,150901.1,COND,9/1/2015,9/1/2015,1520375,,,,,,215.9,US/CM AT 25 C,806320
